timestamp,target_yaw_angle,current_yaw_angle,frequency
1747156953972336,62860,62885,0.790674
1747156954072336,58797,59583,0.791731
1747156954172336,57070,57109,0.79279
1747156954272336,60968,60167,0.79385
1747156954374336,62971,62841,0.794933
1747156954472336,59239,60026,0.795976
1747156954572336,57075,57095,0.797039
1747156954672336,60120,59384,0.798103
1747156954772336,62958,62885,0.799171
1747156954872336,60033,60890,0.80024
1747156954972336,57022,57072,0.801309
1747156955072336,60308,59532,0.802381
1747156955172336,62988,62822,0.803454
1747156955272336,59775,60548,0.804529
1747156955372336,57012,57334,0.805604
1747156955472336,60170,59394,0.806681
1747156955572336,62995,62802,0.807759
1747156955672336,59851,60624,0.808839
1747156955772336,58507,58559,0.810701
1747156955872336,60161,58735,0.811004
1747156955972336,62985,62731,0.812088
1747156956072336,59789,60577,0.813179
1747156956172336,57009,57158,0.814262
1747156956272336,60286,59493,0.81535
1747156956372336,62980,62851,0.81644
1747156956472336,60077,60874,0.817532
1747156956572336,57036,57056,0.818625
1747156956672336,60544,59021,0.819719
1747156956772336,62932,62914,0.820818
1747156956872336,59275,60095,0.821913
1747156956972336,57020,57089,0.823012
1747156957072336,60930,60082,0.824112
1747156957172336,62943,62877,0.825214
1747156957272336,58839,59718,0.826317
1747156957372336,57021,57109,0.827422
1747156957472336,61417,60583,0.828528
1747156957572336,62566,62806,0.829639
1747156957672336,58734,59723,0.830745
1747156957772336,57621,57283,0.831857
1747156957872336,61573,60486,0.832968
1747156957972336,62135,62556,0.834082
1747156958072336,57757,58590,0.835198
1747156958172336,58166,57634,0.836314
1747156958272336,62500,61713,0.837434
1747156958372336,61875,62422,0.838543
1747156958472336,57278,58286,0.839663
1747156958572336,58512,57924,0.840786
1747156958672336,62890,62088,0.84191
1747156958772336,62923,62845,0.844668
1747156958872336,62923,62914,0.84467
1747156958972336,59990,61505,0.845292
1747156959072336,62987,62978,0.846424
1747156959172336,59434,60393,0.847555
1747156959272336,57126,57068,0.848686
1747156959372336,61153,60257,0.849822
1747156959472336,62629,62851,0.850957
1747156959572336,58278,59270,0.852095
1747156959672336,57752,57331,0.853234
1747156959772336,61866,60795,0.854377
1747156959872336,61724,62292,0.855531
1747156959972336,57630,58625,0.856672
1747156960072336,58926,58273,0.857818
1747156960172336,62753,62380,0.858965
1747156960272336,60822,61636,0.860113
1747156960372336,57000,57417,0.861263
1747156960472336,59973,59112,0.862414
1747156960572336,62864,62940,0.863556
1747156960672336,59191,60464,0.864713
1747156960772336,57507,57190,0.865868
1747156960872336,62019,60955,0.867025
1747156960972336,61887,62435,0.868184
1747156961072336,57404,58389,0.869345
1747156961172336,58453,57808,0.870507
1747156961272336,62935,62081,0.871673
1747156961372336,60644,61608,0.872836
1747156961472336,57022,57292,0.874003
1747156961572336,60357,59889,0.875172
1747156961672336,62872,62967,0.876342
1747156961772336,61646,61688,0.88006
1747156961872336,61646,61664,0.880061
1747156961972336,61646,61647,0.880062
1747156962072336,61115,61917,0.88104
1747156962172336,57043,57812,0.882217
1747156962272336,59994,59143,0.883396
1747156962372336,62999,62860,0.884577
1747156962472336,58858,59901,0.88576
1747156962572336,57253,57104,0.886944
1747156962672336,62145,60957,0.88813
1747156962772336,62038,62270,0.88932
1747156962872336,57421,58713,0.890508
1747156962972336,59564,58802,0.891697
1747156963072336,62982,62623,0.892889
1747156963172336,59140,60207,0.894083
1747156963272336,57386,57137,0.895278
1747156963372336,62020,60933,0.896475
1747156963472336,61700,62322,0.897674
1747156963572336,57442,58663,0.898877
1747156963672336,59597,58800,0.900077
1747156963772336,62990,62663,0.90128
1747156963872336,58986,60090,0.902485
1747156963972336,57506,57124,0.903692
1747156964072336,62231,61061,0.9049
1747156964172336,61390,62087,0.90611
1747156964272336,57247,58256,0.907321
1747156964372336,60094,59181,0.908536
1747156964472336,62873,62918,0.909749
1747156964572336,58418,59590,0.910965
1747156964672336,57591,57429,0.912183
1747156964772336,58886,58848,0.916945
1747156964872336,59414,59420,0.91695
1747156964972336,59414,59419,0.916951
1747156965072336,59963,59418,0.917074
1747156965172336,62411,62783,0.918298
1747156965272336,58428,58900,0.919525
1747156965372336,58950,58248,0.920755
1747156965472336,62993,62457,0.921986
1747156965572336,59865,60898,0.923219
1747156965672336,57415,57109,0.924454
1747156965772336,61809,60516,0.92569
1747156965872336,61248,61958,0.926929
1747156965972336,57021,57729,0.928166
1747156966072336,60576,59538,0.929407
1747156966172336,62618,62838,0.93065
1747156966272336,58210,59731,0.931894
1747156966372336,58777,58108,0.933141
1747156966472336,62987,62309,0.934391
1747156966572336,59296,60462,0.935639
1747156966672336,57212,57148,0.93689
1747156966772336,61963,60605,0.938142
1747156966872336,60959,61730,0.939395
1747156966972336,57045,57752,0.940652
1747156967072336,61065,59935,0.941909
1747156967172336,62603,62800,0.943168
1747156967272336,57375,58939,0.944429
1747156967372336,59552,58726,0.945694
1747156967472336,62999,62548,0.946957
1747156967572336,58375,59662,0.948222
1747156967672336,57794,57331,0.949491
1747156967772336,59850,59814,0.955364
1747156967872336,59850,59822,0.955366
1747156967972336,59850,59857,0.955367
1747156968072336,59850,59856,0.955367
1747156968172336,60941,60752,0.955855
1747156968272336,57025,57441,0.957134
1747156968372336,60775,59626,0.958414
1747156968472336,61979,62501,0.959694
1747156968572336,57396,58657,0.960978
1747156968672336,60230,59256,0.962263
1747156968772336,62880,62885,0.963549
1747156968872336,57670,59186,0.964838
1747156968972336,58146,57911,0.966127
1747156969072336,62995,61841,0.967419
1747156969172336,58404,59728,0.968712
1747156969272336,57874,57357,0.970008
1747156969372336,62959,61597,0.971305
1747156969472336,60405,60739,0.972604
1747156969572336,57696,57258,0.973906
1747156969672336,62715,61394,0.975207
1747156969772336,60602,61522,0.97651
1747156969872336,57287,57277,0.977815
1747156969972336,61900,60354,0.979123
1747156970072336,60697,61548,0.980433
1747156970172336,57052,57315,0.981743
1747156970272336,61871,60540,0.983056
1747156970372336,61268,62028,0.984371
1747156970472336,57046,58161,0.985687
1747156970572336,61419,60123,0.987004
1747156970672336,62175,62648,0.988323
1747156970772336,59984,60091,0.99538
1747156970872336,59984,60031,0.995382
1747156970972336,59984,59981,0.995382
1747156971072336,59984,59975,0.995383
1747156971172336,59984,59976,0.995383
1747156971272336,62257,61828,0.996279
1747156971372336,57461,58703,0.997611
1747156971472336,60426,59278,0.998944
1747156971572336,62715,62792,1.00028
1747156971672336,57569,59348,1.00162
1747156971772336,60273,59163,1.00296
1747156971872336,62768,62901,1.0043
1747156971972336,57624,59189,1.00564
1747156972072336,60213,59065,1.00698
1747156972172336,62482,62836,1.00833
1747156972272336,57624,58832,1.00968
1747156972372336,59624,58677,1.01103
1747156972472336,62441,62763,1.01238
1747156972572336,57561,59111,1.01374
1747156972672336,60394,59187,1.01509
1747156972772336,62680,62876,1.01645
1747156972872336,57174,58951,1.01781
1747156972972336,60628,59394,1.01917
1747156973072336,62547,62849,1.02053
1747156973172336,57086,58788,1.02189
1747156973272336,60332,59048,1.02326
1747156973372336,61881,62543,1.02463
1747156973472336,57417,58193,1.026
1747156973572336,61358,59920,1.02737
1747156973672336,61493,62166,1.02874
1747156973772336,59627,59648,1.0371
1747156973872336,59627,59648,1.0371
1747156973972336,59627,59635,1.0371
1747156974072336,59627,59631,1.0371
1747156974172336,59627,59628,1.0371
1747156974272336,59627,59627,1.03711
1747156974372336,57368,57026,1.0384
1747156974472336,62687,60995,1.03979
1747156974572336,60194,61300,1.04118
1747156974672336,57848,57349,1.04257
1747156974772336,62766,61587,1.04396
1747156974872336,58704,60213,1.04536
1747156974972336,58036,57775,1.04676
1747156975072336,62989,61435,1.04816
1747156975172336,57902,59661,1.04956
1747156975272336,58893,58006,1.05098
1747156975372336,62648,62410,1.05238
1747156975472336,57279,59025,1.05379
1747156975572336,60647,59216,1.0552
1747156975672336,61925,62609,1.05661
1747156975772336,57100,58867,1.05801
1747156975872336,61755,60051,1.05942
1747156975972336,61442,62195,1.06084
1747156976072336,57228,57869,1.06226
1747156976172336,62628,60820,1.06368
1747156976272336,59471,60911,1.0651
1747156976372336,58040,57355,1.06652
1747156976472336,62906,61420,1.06795
1747156976572336,58145,59961,1.06938
1747156976672336,58732,57771,1.0708
1747156976772336,61358,61303,1.08054
1747156976872336,61358,61316,1.08054
1747156976972336,61358,61382,1.08054
1747156977072336,61358,61380,1.08055
1747156977172336,61358,61372,1.08055
1747156977272336,61358,61358,1.08055
1747156977372336,59846,61304,1.08087
1747156977472336,57860,57323,1.08231
1747156977572336,62872,61379,1.08376
1747156977672336,58135,60041,1.08521
1747156977772336,58851,57884,1.08666
1747156977872336,62508,62239,1.08811
1747156977972336,57088,58858,1.08957
1747156978072336,60811,59258,1.09103
1747156978172336,60916,61972,1.09248
1747156978272336,57069,57455,1.09394
1747156978372336,62807,60777,1.09541
1747156978472336,60185,60664,1.09687
1747156978572336,58847,57880,1.09834
1747156978672336,62784,62407,1.09981
1747156978772336,57605,59743,1.10128
1747156978872336,61086,59388,1.10275
1747156978972336,61813,62532,1.10422
1747156979072336,57211,58132,1.1057
1747156979172336,62764,60808,1.10718
1747156979272336,58830,60704,1.10866
1747156979372336,58922,57885,1.11014
1747156979472336,62938,62408,1.11163
1747156979572336,57152,59271,1.11311
1747156979672336,60761,59064,1.1146
1747156979772336,62809,62761,1.12581
1747156979872336,62809,62762,1.12582
1747156979972336,62809,62801,1.12582
1747156980072336,62809,62805,1.12582
1747156980172336,62809,62810,1.12582
1747156980272336,62809,62810,1.12582
1747156980372336,62809,62810,1.12582
1747156980472336,62320,61807,1.12658
1747156980572336,59499,61102,1.12808
1747156980672336,57868,57312,1.12959
1747156980772336,62853,61622,1.1311
1747156980872336,57583,59434,1.13262
1747156980972336,61381,59384,1.13413
1747156981072336,61949,62172,1.13565
1747156981172336,57628,58033,1.13717
1747156981272336,62998,61342,1.13869
1747156981372336,58274,60384,1.14021
1747156981472336,60528,58874,1.14173
1747156981572336,62035,62716,1.14326
1747156981672336,57238,58310,1.14479
1747156981772336,62894,60845,1.14632
1747156981872336,58204,60476,1.14785
1747156981972336,59946,58466,1.14938
1747156982072336,62389,62786,1.15092
1747156982172336,57091,58637,1.15246
1747156982272336,62393,60747,1.154
1747156982372336,58478,60611,1.15554
1747156982472336,58958,58298,1.15709
1747156982572336,62506,62510,1.15864
1747156982672336,57062,58768,1.16019
1747156982772336,62347,60134,1.16174
1747156982872336,58484,60669,1.16329
1747156982972336,59005,57782,1.16485
1747156983072336,61923,62178,1.1664
1747156983172336,57106,58302,1.16797
1747156983272336,62495,60147,1.16952
1747156983372336,58216,60510,1.17109
1747156983472336,59372,57922,1.17265
1747156983572336,61555,62289,1.17422
1747156983672336,57007,57997,1.17579
1747156983772336,62970,60660,1.17736
1747156983872336,57734,60236,1.17894
1747156983972336,60080,58461,1.18052
1747156984072336,60841,62103,1.18209
1747156984172336,57318,57523,1.18367
1747156984272336,62959,61018,1.18526
1747156984372336,57222,59547,1.18684
1747156984472336,61774,59524,1.18843
1747156984572336,59740,61479,1.19002
1747156984672336,58036,57322,1.19161
1747156984772336,62500,61713,1.1932
1747156984872336,57066,59076,1.1948
1747156984972336,62665,60184,1.1964
1747156985072336,58379,60756,1.19799
1747156985172336,60157,58419,1.1996
1747156985272336,61331,62410,1.2012
1747156985372336,57169,57887,1.20281
1747156985472336,62985,60806,1.20442
1747156985572336,57640,59723,1.20602
1747156985672336,61868,59567,1.20764
1747156985772336,60251,61368,1.20925
1747156985872336,58378,57433,1.21087
1747156985972336,62124,61921,1.21249
1747156986072336,57002,58496,1.21411
1747156986172336,62958,60789,1.21573
1747156986272336,58827,60158,1.21736
1747156986372336,61365,59169,1.21898
1747156986472336,59959,61717,1.22061
1747156986572336,58046,57396,1.22225
1747156986672336,62331,61682,1.22388
1747156986772336,57001,58880,1.22552
1747156986872336,62937,60659,1.22716
1747156986972336,58859,60197,1.2288
1747156987072336,61514,59184,1.23044
1747156987172336,59777,61652,1.23208
1747156987272336,58254,57438,1.23373
1747156987372336,62079,61841,1.23538
1747156987472336,57021,58471,1.23703
1747156987572336,62999,60821,1.23869
1747156987672336,57257,59884,1.24034
1747156987772336,62056,59569,1.24201
1747156987872336,58940,61203,1.24366
1747156987972336,59104,57773,1.24533
1747156988072336,61202,62057,1.24699
1747156988172336,57373,57751,1.24866
1747156988272336,62757,61005,1.25033
1747156988372336,57087,59068,1.252
1747156988472336,62463,59854,1.25367
1747156988572336,57687,60342,1.25535
1747156988672336,60729,58531,1.25703
1747156988772336,59454,61371,1.25871
1747156988872336,57995,57542,1.26039
1747156988972336,61474,61723,1.26206
1747156989072336,57745,58073,1.26375
1747156989172336,62982,60832,1.26545
1747156989272336,57005,59037,1.26715
1747156989372336,62570,60234,1.26884
1747156989472336,57485,60146,1.27052
1747156989572336,61890,59366,1.27222
1747156989672336,58903,61145,1.27392
1747156989772336,60215,58419,1.27562
1747156989872336,61465,62471,1.27733
1747156989972336,58517,58225,1.27904
1747156990072336,62660,61872,1.28075
1747156990172336,57341,59163,1.28246
1747156990272336,62938,61041,1.28417
1747156990372336,57007,59430,1.28589
1747156990472336,62829,60228,1.28761
1747156990572336,58110,61001,1.28935
1747156990672336,61955,59465,1.29107
1747156990772336,59495,61772,1.2928
1747156990872336,60619,58576,1.29453
1747156990972336,60956,61945,1.29626
1747156991072336,58394,57842,1.29797
1747156991172336,61460,61597,1.29971
1747156991272336,57429,58276,1.30145
1747156991372336,62458,60976,1.30319
1747156991472336,57014,58890,1.30493
1747156991572336,62952,60788,1.30667
1747156991672336,57156,59484,1.30842
1747156991772336,62592,59708,1.31017
1747156991872336,57277,59975,1.31192
1747156991972336,61814,58917,1.31368
1747156992072336,57943,60592,1.31543
1747156992172336,60819,58857,1.31719
1747156992272336,58845,61177,1.31895
1747156992372336,60655,58578,1.32072
1747156992472336,60729,62169,1.32248
1747156992572336,59669,58207,1.32425
1747156992672336,61615,62376,1.32602
1747156992772336,58771,58300,1.32779
1747156992872336,61620,62067,1.32957
1747156992972336,58035,58286,1.33135
1747156993072336,62253,61484,1.33313
1747156993172336,57121,59162,1.33491
1747156993272336,62689,61369,1.33669
1747156993372336,57001,59110,1.33848
1747156993472336,62927,60987,1.34027
1747156993572336,57057,59248,1.34206
1747156993672336,62999,60597,1.34386
1747156993772336,57014,59601,1.34566
1747156993872336,62630,59771,1.34745
1747156993972336,57123,59767,1.34925
1747156994072336,62333,59349,1.35106
1747156994172336,57304,59971,1.35287
1747156994272336,62586,59812,1.35467
1747156994372336,57523,60392,1.35649
1747156994472336,62358,59688,1.3583
1747156994572336,58465,61093,1.36012
1747156994672336,62131,59577,1.36193
1747156994772336,58744,61467,1.36375
1747156994872336,61928,59460,1.36558
1747156994972336,59884,60909,1.3674
1747156995072336,61755,59288,1.36923
1747156995172336,58312,60888,1.37106
1747156995272336,60778,58506,1.3729
1747156995372336,58414,60912,1.37474
1747156995472336,60691,58359,1.37657
1747156995572336,58459,60810,1.37841
1747156995672336,61536,59059,1.38025
1747156995772336,58456,60962,1.3821
1747156995872336,61575,59132,1.38395
1747156995972336,59254,61518,1.3858
1747156996072336,61656,59166,1.38766
1747156996172336,59130,61704,1.38951
1747156996272336,61795,59267,1.39137
1747156996372336,58944,61095,1.39323
1747156996472336,61975,59478,1.39509
1747156996572336,57918,60751,1.39695
1747156996672336,61436,58905,1.39882
1747156996772336,57678,60488,1.40069
1747156996872336,61749,58799,1.40256
1747156996972336,57458,60257,1.40444
1747156997072336,62649,59688,1.40632
1747156997172336,57245,60151,1.4082
1747156997272336,62845,60133,1.41008
1747156997372336,57450,60490,1.41196
1747156997472336,62973,60557,1.41385
1747156997572336,57187,59664,1.41575
1747156997672336,62991,60764,1.41764
1747156997772336,57052,59376,1.41953
1747156997872336,62861,60992,1.42143
1747156997972336,57272,59005,1.42333
1747156998072336,62919,60685,1.42523
1747156998172336,57695,58426,1.42714
1747156998272336,62013,61239,1.42905
1747156998372336,58338,58455,1.43096
1747156998472336,62081,61769,1.43287
1747156998572336,58280,58592,1.43479
1747156998672336,60345,61699,1.4367
1747156998772336,59172,57844,1.43862
1747156998872336,59325,61223,1.44055
1747156998972336,59235,58504,1.44247
1747156999072336,58321,60901,1.44441
1747156999172336,62119,59202,1.44633
